,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
857,49, Private,207772, HS-grad,9, Divorced, Tech-support, Unmarried, White, Male,0,0,40, United-States
858,20, Local-gov,38455, Some-college,10, Never-married, Craft-repair, Not-in-family, White, Male,0,0,10, United-States
859,38, Private,161141, Some-college,10, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,45, United-States
860,37, Private,201247, HS-grad,9, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States
861,20, ?,66695, Some-college,10, Never-married, ?, Own-child, Other, Female,594,0,35, United-States
862,17, Private,186890, 10th,6, Married-civ-spouse, Sales, Own-child, White, Female,0,0,30, United-States
863,64, Private,29559, HS-grad,9, Divorced, Handlers-cleaners, Not-in-family, White, Female,0,0,38, United-States
864,28, ?,167094, 10th,6, Divorced, ?, Not-in-family, White, Male,0,0,50, United-States
865,36, Private,166509, HS-grad,9, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, United-States
866,44, Private,335248, Some-college,10, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States
867,61, Private,97030, Some-college,10, Divorced, Other-service, Not-in-family, White, Female,0,0,30, United-States
868,40, Private,69730, HS-grad,9, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States
869,31, Private,191932, Masters,14, Never-married, Exec-managerial, Not-in-family, White, Female,0,2258,40, United-States
870,25, State-gov,77661, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Female,0,2444,40, United-States
871,33, Private,97939, Assoc-acdm,12, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,42, United-States
872,44, Private,162028, 11th,7, Divorced, Sales, Unmarried, White, Female,0,0,44, United-States
873,36, Private,95654, Bachelors,13, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,50, Iran
874,60, Private,243829, Masters,14, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States
875,55, Private,256796, HS-grad,9, Separated, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States
876,55, Private,164857, Some-college,10, Divorced, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States
877,36, ?,200904, Assoc-acdm,12, Married-civ-spouse, ?, Wife, Black, Female,0,0,21, Haiti
878,44, Private,299197, Some-college,10, Never-married, Transport-moving, Not-in-family, White, Male,0,0,45, United-States
879,29, Private,270379, HS-grad,9, Never-married, Exec-managerial, Unmarried, Black, Female,0,0,40, United-States
880,34, Private,226296, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States
881,19, Private,232392, HS-grad,9, Never-married, Other-service, Other-relative, White, Female,0,0,40, United-States
882,37, Private,216924, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,44, United-States
883,18, Private,240183, HS-grad,9, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States
884,21, Private,277530, HS-grad,9, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, United-States
885,52, Private,163678, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,55, United-States
886,63, Private,38352, HS-grad,9, Widowed, Adm-clerical, Unmarried, White, Female,0,0,40, United-States
887,53, Private,104879, HS-grad,9, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States
888,49, Private,234320, 7th-8th,4, Never-married, Prof-specialty, Other-relative, Black, Male,0,0,45, United-States
889,64, Private,96076, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States
890,57, State-gov,111224, Bachelors,13, Divorced, Machine-op-inspct, Not-in-family, Black, Male,0,0,39, United-States
891,28, Private,271466, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States
892,55, Local-gov,177163, Masters,14, Widowed, Prof-specialty, Unmarried, White, Female,914,0,50, United-States
893,51, Private,114758, 11th,7, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,48, United-States
894,48, Private,193451, 10th,6, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States
895,44, Private,201495, Assoc-acdm,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,50, United-States
896,51, Private,283314, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male,15024,0,40, ?
897,48, Local-gov,85341, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States
898,32, Private,136935, HS-grad,9, Never-married, Other-service, Unmarried, Black, Female,0,0,13, United-States
899,26, Private,64293, Some-college,10, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,35, United-States
900,55, Private,213615, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States
901,90, Private,87285, HS-grad,9, Never-married, Other-service, Own-child, White, Female,0,0,24, United-States
902,35, Private,30916, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States
903,45, State-gov,312678, Masters,14, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,38, United-States
904,38, Private,358682, Some-college,10, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States
905,46, Federal-gov,125892, Masters,14, Married-civ-spouse, Exec-managerial, Other-relative, White, Male,15024,0,40, United-States
906,34, Private,123291, 10th,6, Never-married, Handlers-cleaners, Other-relative, White, Male,0,0,40, United-States
907,64, Local-gov,96076, Assoc-voc,11, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States
908,49, Private,318331, HS-grad,9, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States
909,32, Private,129020, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States
910,52, Self-emp-not-inc,199265, HS-grad,9, Divorced, Craft-repair, Not-in-family, Black, Male,0,0,40, United-States
911,25, Private,96268, 11th,7, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States
912,37, Private,221850, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Ecuador
913,70, Self-emp-inc,207938, Some-college,10, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,5, United-States
914,50, Private,341797, Assoc-acdm,12, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Canada
915,55, Private,117299, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,7688,0,40, United-States
916,51, Private,101722, 7th-8th,4, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,3908,0,47, United-States
917,41, Private,170866, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States
918,28, Private,115945, Doctorate,16, Never-married, Adm-clerical, Own-child, White, Male,0,0,18, United-States
919,17, ?,179807, 10th,6, Never-married, ?, Own-child, White, Female,0,0,16, United-States
920,41, Private,66208, Prof-school,15, Divorced, Prof-specialty, Unmarried, White, Female,0,0,45, United-States
921,48, Private,131826, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States
922,67, Private,336163, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,24, United-States
923,44, Private,282062, 7th-8th,4, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States
924,57, Self-emp-not-inc,65080, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States
925,53, Self-emp-not-inc,152652, Some-college,10, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States
926,33, Private,348152, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States
927,60, Private,223911, Some-college,10, Married-spouse-absent, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States
928,27, Private,107218, HS-grad,9, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States
929,30, Private,168443, HS-grad,9, Separated, Other-service, Unmarried, White, Female,0,0,30, United-States
930,18, Private,127388, 11th,7, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States
931,39, Private,106961, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States
932,23, Private,97054, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,55, United-States
933,51, Private,79324, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States
934,34, Private,167474, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States
935,63, Self-emp-not-inc,124015, Masters,14, Separated, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States
936,24, Private,207940, HS-grad,9, Married-civ-spouse, Other-service, Wife, White, Female,0,0,30, United-States
937,39, Private,195843, Assoc-voc,11, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States
938,47, Self-emp-not-inc,152752, 5th-6th,3, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,20, United-States
939,23, Private,27776, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States
940,40, Federal-gov,189610, HS-grad,9, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,52, United-States
941,40, Private,303291, Some-college,10, Married-civ-spouse, Other-service, Wife, White, Female,0,0,35, United-States
942,20, State-gov,126822, Some-college,10, Never-married, Prof-specialty, Own-child, White, Female,0,0,15, United-States
943,29, Private,244246, Bachelors,13, Never-married, Sales, Not-in-family, White, Male,8614,0,50, United-States
944,35, Private,165007, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, Male,4386,0,42, United-States
945,36, Private,353263, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,45, United-States
946,20, ?,200061, Some-college,10, Never-married, ?, Own-child, White, Female,0,0,40, ?
947,31, Private,236861, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States
948,27, Private,236481, Prof-school,15, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,10, India
949,41, Private,131591, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,45, United-States
950,40, Local-gov,210275, HS-grad,9, Never-married, Adm-clerical, Other-relative, Black, Female,0,0,40, United-States
951,38, Federal-gov,214542, Some-college,10, Divorced, Handlers-cleaners, Unmarried, Black, Female,0,0,40, United-States
952,29, Private,152951, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States
953,42, Federal-gov,55457, 10th,6, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Mexico
954,19, Private,29083, HS-grad,9, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,25, United-States
955,30, Private,78374, HS-grad,9, Married-civ-spouse, Sales, Other-relative, Asian-Pac-Islander, Female,0,0,40, ?
956,55, Self-emp-not-inc,110844, HS-grad,9, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, United-States
957,30, Private,103649, Some-college,10, Never-married, Other-service, Own-child, Black, Female,0,0,40, United-States
958,33, Self-emp-inc,202153, Masters,14, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States
959,36, Private,287658, HS-grad,9, Never-married, Adm-clerical, Own-child, Black, Male,0,0,40, United-States
960,40, Private,92036, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States
961,40, Self-emp-not-inc,33658, HS-grad,9, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States
962,28, Federal-gov,183151, Assoc-acdm,12, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,60, United-States
963,30, Private,149726, Bachelors,13, Married-civ-spouse, Tech-support, Husband, White, Male,7688,0,40, United-States
964,61, Self-emp-not-inc,390472, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States
965,36, Private,77953, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States
966,21, Private,250647, Some-college,10, Never-married, Adm-clerical, Other-relative, White, Male,0,0,30, Nicaragua
967,18, Private,148952, Some-college,10, Never-married, Other-service, Own-child, White, Female,0,0,24, United-States
968,56, Private,118993, HS-grad,9, Never-married, Adm-clerical, Other-relative, White, Female,0,0,40, United-States
969,55, Private,286230, 11th,7, Divorced, Sales, Own-child, White, Female,0,0,20, United-States
970,43, Private,483450, 9th,5, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Mexico
971,50, Private,185354, Masters,14, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,35, United-States
972,65, Federal-gov,190160, Some-college,10, Widowed, Adm-clerical, Not-in-family, White, Male,0,1944,20, Poland
973,25, Private,130513, Assoc-acdm,12, Never-married, Sales, Own-child, White, Female,0,0,40, Peru
974,70, Private,102610, 10th,6, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,32, United-States
975,52, Private,195638, HS-grad,9, Never-married, Other-service, Unmarried, White, Female,0,0,45, United-States
976,40, Private,155972, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,7688,0,55, United-States
977,25, Private,391192, Assoc-voc,11, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States
978,28, ?,123147, Some-college,10, Married-civ-spouse, ?, Wife, White, Female,0,1887,40, United-States
979,45, Private,96798, 5th-6th,3, Divorced, Transport-moving, Unmarried, White, Male,0,0,40, United-States
980,27, Private,240172, Some-college,10, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States
981,23, Private,131275, HS-grad,9, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, United-States
982,33, Private,203463, Some-college,10, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States
983,28, Federal-gov,381789, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States
984,65, ?,137354, Some-college,10, Married-civ-spouse, ?, Husband, Asian-Pac-Islander, Male,0,0,20, United-States
985,56, Private,142182, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States
986,40, State-gov,141858, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,72, United-States
987,24, ?,390608, HS-grad,9, Never-married, ?, Not-in-family, White, Female,0,0,36, United-States
988,47, Local-gov,216586, 11th,7, Divorced, Other-service, Not-in-family, Black, Male,0,0,40, United-States
989,50, Private,68898, Assoc-voc,11, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States
990,24, Private,152189, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States
