,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
607,38, Private,163204, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1740,40, United-States, <=50K
608,27, Private,169460, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
609,40, Private,336707, Assoc-voc,11, Separated, Craft-repair, Not-in-family, White, Female,0,0,60, United-States, <=50K
610,48, Private,148995, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,55, United-States, >50K
611,53, Private,146325, HS-grad,9, Divorced, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
612,51, Private,261207, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Cuba, >50K
613,24, Local-gov,354351, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, >50K
614,24, Private,62952, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
615,30, Private,113433, Some-college,10, Never-married, Machine-op-inspct, Own-child, Black, Female,0,0,40, United-States, <=50K
616,23, Private,208238, 10th,6, Never-married, Sales, Own-child, White, Female,0,0,20, United-States, <=50K
617,25, Private,239461, Masters,14, Never-married, Prof-specialty, Own-child, White, Male,0,0,35, United-States, <=50K
618,28, State-gov,155397, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,55, United-States, <=50K
619,26, Private,158734, Masters,14, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,30, United-States, <=50K
620,30, Private,437825, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,20, Peru, <=50K
621,22, Private,117363, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,35, United-States, <=50K
622,25, Private,509866, HS-grad,9, Never-married, Transport-moving, Not-in-family, White, Male,0,0,78, United-States, <=50K
623,38, Private,73471, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K
624,34, State-gov,377017, Masters,14, Never-married, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K
625,29, Private,174419, HS-grad,9, Never-married, Other-service, Unmarried, White, Female,0,0,30, United-States, <=50K
626,56, Private,41100, Masters,14, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, >50K
627,40, Private,184105, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
628,33, Local-gov,246291, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,46, United-States, <=50K
629,20, ?,163665, Some-college,10, Never-married, ?, Own-child, White, Female,0,0,30, United-States, <=50K
630,49, Private,107009, HS-grad,9, Divorced, Other-service, Not-in-family, White, Male,0,0,40, Portugal, <=50K
631,42, Private,112956, HS-grad,9, Never-married, Transport-moving, Own-child, White, Male,0,0,40, United-States, <=50K
632,17, ?,341395, 10th,6, Never-married, ?, Own-child, Black, Male,0,0,20, United-States, <=50K
633,31, Private,154297, HS-grad,9, Never-married, Sales, Unmarried, Black, Female,0,0,24, United-States, <=50K
634,22, Private,188300, HS-grad,9, Never-married, Sales, Not-in-family, White, Female,0,0,28, United-States, <=50K
635,35, Private,342824, HS-grad,9, Never-married, Tech-support, Not-in-family, White, Female,1151,0,40, United-States, <=50K
636,50, Private,200618, Assoc-acdm,12, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
637,21, Private,182117, Bachelors,13, Never-married, Other-service, Other-relative, White, Male,0,0,20, United-States, <=50K
638,43, Private,154374, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,15024,0,60, United-States, >50K
639,53, Self-emp-not-inc,257126, 12th,8, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
640,34, Private,223212, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, Peru, <=50K
641,39, Federal-gov,257175, Bachelors,13, Divorced, Tech-support, Unmarried, Black, Female,0,625,40, United-States, <=50K
642,66, ?,106791, HS-grad,9, Widowed, ?, Unmarried, White, Female,0,0,40, United-States, <=50K
643,33, Private,134886, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,99999,0,30, United-States, >50K
644,18, Private,703067, 11th,7, Never-married, Sales, Own-child, White, Male,0,0,20, United-States, <=50K
645,38, Private,193815, Assoc-acdm,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,55, Italy, <=50K
646,42, Private,169995, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,48, United-States, <=50K
647,48, Self-emp-not-inc,200825, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,30, United-States, >50K
648,41, ?,202822, HS-grad,9, Separated, ?, Not-in-family, Black, Female,0,0,32, United-States, <=50K
649,27, Private,103524, HS-grad,9, Never-married, Handlers-cleaners, Unmarried, White, Male,0,0,35, United-States, <=50K
650,57, Federal-gov,170066, Assoc-voc,11, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
651,19, Private,255161, HS-grad,9, Never-married, Sales, Own-child, White, Male,0,0,25, United-States, <=50K
652,33, Self-emp-not-inc,134737, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, United-States, <=50K
653,33, Local-gov,262042, HS-grad,9, Divorced, Adm-clerical, Own-child, White, Female,0,1138,40, United-States, <=50K
654,47, Private,155489, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,7688,0,55, United-States, >50K
655,48, Private,209460, HS-grad,9, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
656,35, Private,27408, Some-college,10, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
657,38, Self-emp-not-inc,243484, Bachelors,13, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,28, United-States, >50K
658,24, Private,225515, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
659,26, State-gov,92795, Prof-school,15, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,80, United-States, <=50K
660,40, Federal-gov,75313, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,7688,0,66, United-States, >50K
661,37, Private,758700, 9th,5, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,3781,0,50, Mexico, <=50K
662,59, Self-emp-not-inc,195835, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, <=50K
663,41, Private,198316, Some-college,10, Never-married, Craft-repair, Not-in-family, White, Male,0,0,50, Japan, <=50K
664,18, Private,187240, 11th,7, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,18, United-States, <=50K
665,43, State-gov,115005, HS-grad,9, Divorced, Tech-support, Not-in-family, White, Female,0,0,40, United-States, <=50K
666,30, Self-emp-inc,124420, HS-grad,9, Divorced, Exec-managerial, Not-in-family, White, Male,4650,0,40, United-States, <=50K
667,40, Private,72791, Some-college,10, Never-married, Craft-repair, Own-child, Black, Male,0,0,40, United-States, <=50K
668,36, Federal-gov,233955, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
669,62, Local-gov,106069, 7th-8th,4, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
670,33, Private,66278, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
671,23, Private,211527, Some-college,10, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,60, United-States, <=50K
672,43, Federal-gov,94937, Bachelors,13, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
673,51, Private,293802, 5th-6th,3, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,52, United-States, <=50K
674,52, Private,590522, 5th-6th,3, Married-civ-spouse, Craft-repair, Husband, White, Male,0,2002,45, United-States, <=50K
675,29, Private,108594, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
676,40, Private,143327, Some-college,10, Separated, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
677,56, Self-emp-not-inc,51916, HS-grad,9, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, >50K
678,34, Private,193344, Some-college,10, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, Germany, <=50K
679,24, Local-gov,111450, 10th,6, Never-married, Craft-repair, Unmarried, Black, Male,0,0,65, Haiti, <=50K
680,48, Private,248164, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,4386,0,50, United-States, >50K
681,46, Private,153536, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,3103,0,40, United-States, >50K
682,59, Local-gov,167027, Some-college,10, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
683,64, Private,114994, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,20, United-States, <=50K
684,45, Local-gov,54190, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
685,32, Private,207301, Some-college,10, Married-civ-spouse, Sales, Wife, White, Female,0,0,40, United-States, <=50K
686,41, Local-gov,111891, 7th-8th,4, Never-married, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
687,21, Private,165107, Some-college,10, Never-married, Priv-house-serv, Own-child, White, Female,0,0,40, United-States, <=50K
688,46, Federal-gov,20956, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,40, United-States, >50K
689,33, Private,131776, Bachelors,13, Divorced, Prof-specialty, Unmarried, White, Female,914,0,40, Germany, <=50K
690,23, Local-gov,336010, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,32, United-States, <=50K
691,53, Local-gov,131258, Prof-school,15, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States, >50K
692,39, Self-emp-not-inc,83242, Some-college,10, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, <=50K
693,23, Private,197997, HS-grad,9, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,30, United-States, <=50K
694,75, Self-emp-not-inc,218521, Some-college,10, Married-spouse-absent, Craft-repair, Not-in-family, White, Male,0,0,30, United-States, <=50K
695,17, ?,179861, 10th,6, Never-married, ?, Own-child, White, Male,0,0,10, Poland, <=50K
696,51, Private,145409, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
697,45, Private,262802, Bachelors,13, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
698,29, Private,163265, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
699,47, Private,270079, 7th-8th,4, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
700,22, State-gov,199266, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,17, United-States, <=50K
701,58, Private,349910, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,7688,0,40, United-States, >50K
702,59, Private,231377, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1848,45, United-States, >50K
703,33, State-gov,296282, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
704,39, Private,158956, Some-college,10, Never-married, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
705,31, Private,243442, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,50, United-States, <=50K
706,22, Private,292055, Assoc-voc,11, Never-married, Sales, Not-in-family, White, Female,0,0,37, United-States, <=50K
707,22, Private,369084, Some-college,10, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
708,31, Private,87891, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
709,19, ?,233779, HS-grad,9, Never-married, ?, Own-child, White, Male,0,0,25, United-States, <=50K
710,65, ?,221881, 11th,7, Married-civ-spouse, ?, Husband, White, Male,0,0,40, Mexico, <=50K
711,46, Private,72896, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
712,21, Private,27255, Some-college,10, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, ?, <=50K
713,45, Private,108993, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
714,37, Private,99233, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
715,63, Self-emp-not-inc,217715, 5th-6th,3, Never-married, Sales, Not-in-family, White, Female,0,0,3, United-States, <=50K
716,33, Private,183845, HS-grad,9, Married-civ-spouse, Other-service, Wife, White, Female,0,0,38, El-Salvador, <=50K
717,52, Federal-gov,76131, Some-college,10, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Female,0,0,40, United-States, >50K
718,25, Local-gov,262818, Bachelors,13, Never-married, Prof-specialty, Own-child, White, Male,0,0,35, Guatemala, <=50K
719,43, Federal-gov,134026, Some-college,10, Never-married, Adm-clerical, Other-relative, White, Male,2174,0,40, United-States, <=50K
720,49, Private,122493, HS-grad,9, Widowed, Tech-support, Unmarried, White, Male,0,0,40, United-States, <=50K
721,56, Private,225267, Some-college,10, Divorced, Sales, Not-in-family, White, Male,14084,0,60, United-States, >50K
722,39, Private,250157, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,63, United-States, <=50K
723,28, Private,42881, 10th,6, Divorced, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, <=50K
724,57, State-gov,183657, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,35, United-States, >50K
725,59, Self-emp-inc,159472, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
726,28, Private,52603, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
727,43, Self-emp-not-inc,240170, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Germany, <=50K
728,31, Private,143083, Masters,14, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, United-States, >50K
729,41, Private,119721, HS-grad,9, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
730,35, Self-emp-inc,126738, Assoc-acdm,12, Never-married, Farming-fishing, Own-child, White, Male,0,0,50, United-States, <=50K
731,23, Private,265148, Bachelors,13, Never-married, Sales, Other-relative, White, Male,0,0,55, United-States, <=50K
732,29, Private,306420, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
733,36, Private,252327, 5th-6th,3, Married-spouse-absent, Craft-repair, Other-relative, White, Male,0,0,40, Mexico, <=50K
734,31, Private,364657, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,45, United-States, >50K
735,52, Private,192390, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
736,27, Self-emp-not-inc,208577, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,0,2258,50, United-States, <=50K
737,37, Private,241153, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,50, United-States, >50K
738,38, Private,126675, HS-grad,9, Divorced, Craft-repair, Not-in-family, White, Male,0,2205,40, United-States, <=50K
739,40, Private,104719, Some-college,10, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
740,24, Private,95552, HS-grad,9, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
741,33, Private,164683, HS-grad,9, Never-married, Transport-moving, Own-child, White, Female,0,0,40, United-States, <=50K
